CHAVE_PRESTADOR;GRUPO
550194722;INTERCÂMBIO
550194733;INTERCÂMBIO
550194744;INTERCÂMBIO
550194755;INTERCÂMBIO
550194766;INTERCÂMBIO
550194777;INTERCÂMBIO
550194788;INTERCÂMBIO
550194799;INTERCÂMBIO
550194810;INTERCÂMBIO
550194821;INTERCÂMBIO
550194832;INTERCÂMBIO
550194843;INTERCÂMBIO
550194854;INTERCÂMBIO
550194865;INTERCÂMBIO
550194876;INTERCÂMBIO
550197307;INTERCÂMBIO
550197318;INTERCÂMBIO
550197329;INTERCÂMBIO
550197340;INTERCÂMBIO
550197351;INTERCÂMBIO
550197362;INTERCÂMBIO
550197373;INTERCÂMBIO
550197384;INTERCÂMBIO
550197395;INTERCÂMBIO
550197406;INTERCÂMBIO
550159038;INTERCÂMBIO
550159049;INTERCÂMBIO
550159412;INTERCÂMBIO
550159423;INTERCÂMBIO
550169279;INTERCÂMBIO
550180510;INTERCÂMBIO
550180521;INTERCÂMBIO
550180532;INTERCÂMBIO
550180543;INTERCÂMBIO
550180554;INTERCÂMBIO
550180565;INTERCÂMBIO
550184338;INTERCÂMBIO
550184349;INTERCÂMBIO
550184360;INTERCÂMBIO
550184371;INTERCÂMBIO
550184382;INTERCÂMBIO
550184393;INTERCÂMBIO
550184404;INTERCÂMBIO
550184415;INTERCÂMBIO
550184426;INTERCÂMBIO
550184437;INTERCÂMBIO
550184448;INTERCÂMBIO
550184459;INTERCÂMBIO
550184470;INTERCÂMBIO
550184481;INTERCÂMBIO
550184492;INTERCÂMBIO
550184503;INTERCÂMBIO
550184514;INTERCÂMBIO
550184525;INTERCÂMBIO
550184536;INTERCÂMBIO
550184547;INTERCÂMBIO
550184558;INTERCÂMBIO
550184569;INTERCÂMBIO
550184580;INTERCÂMBIO
550194227;INTERCÂMBIO
550194238;INTERCÂMBIO
550206415;INTERCÂMBIO
550206426;INTERCÂMBIO
550206437;INTERCÂMBIO
550206448;INTERCÂMBIO
550206459;INTERCÂMBIO
550206470;INTERCÂMBIO
550206481;INTERCÂMBIO
550206492;INTERCÂMBIO
550206503;INTERCÂMBIO
550206514;INTERCÂMBIO
550206525;INTERCÂMBIO
550206536;INTERCÂMBIO
550206547;INTERCÂMBIO
550206558;INTERCÂMBIO
550206569;INTERCÂMBIO
550206580;INTERCÂMBIO
550206591;INTERCÂMBIO
550206602;INTERCÂMBIO
550206613;INTERCÂMBIO
550206624;INTERCÂMBIO
550206635;INTERCÂMBIO
550206646;INTERCÂMBIO
550206657;INTERCÂMBIO
550206668;INTERCÂMBIO
550206679;INTERCÂMBIO
550206690;INTERCÂMBIO
550206701;INTERCÂMBIO
550206712;INTERCÂMBIO
550206723;INTERCÂMBIO
550206734;INTERCÂMBIO
550206745;INTERCÂMBIO
550206756;INTERCÂMBIO
550206767;INTERCÂMBIO
550206778;INTERCÂMBIO
550206789;INTERCÂMBIO
550206800;INTERCÂMBIO
550206811;INTERCÂMBIO
550206822;INTERCÂMBIO
550206833;INTERCÂMBIO
550206844;INTERCÂMBIO
550206855;INTERCÂMBIO
550206866;INTERCÂMBIO
550206877;INTERCÂMBIO
550156838;INTERCÂMBIO
550156849;INTERCÂMBIO
550156860;INTERCÂMBIO
550156871;INTERCÂMBIO
550156882;INTERCÂMBIO
550156893;INTERCÂMBIO
550156904;INTERCÂMBIO
550156915;INTERCÂMBIO
550156926;INTERCÂMBIO
550156937;INTERCÂMBIO
550156948;INTERCÂMBIO
550156959;INTERCÂMBIO
550156970;INTERCÂMBIO
550156981;INTERCÂMBIO
550156992;INTERCÂMBIO
550157003;INTERCÂMBIO
550157014;INTERCÂMBIO
550157025;INTERCÂMBIO
550157036;INTERCÂMBIO
550157047;INTERCÂMBIO
550157058;INTERCÂMBIO
550157069;INTERCÂMBIO
550157080;INTERCÂMBIO
550157091;INTERCÂMBIO
550157102;INTERCÂMBIO
550157113;INTERCÂMBIO
550157124;INTERCÂMBIO
550157135;INTERCÂMBIO
550157146;INTERCÂMBIO
550157157;INTERCÂMBIO
550157168;INTERCÂMBIO
550157179;INTERCÂMBIO
550157190;INTERCÂMBIO
550157201;INTERCÂMBIO
550157212;INTERCÂMBIO
550157223;INTERCÂMBIO
550157234;INTERCÂMBIO
550157245;INTERCÂMBIO
550157256;INTERCÂMBIO
550157267;INTERCÂMBIO
550157278;INTERCÂMBIO
550157289;INTERCÂMBIO
550157300;INTERCÂMBIO
550169807;INTERCÂMBIO
550169818;INTERCÂMBIO
550169829;INTERCÂMBIO
550169840;INTERCÂMBIO
550169851;INTERCÂMBIO
550169862;INTERCÂMBIO
550169873;INTERCÂMBIO
550197417;INTERCÂMBIO
550197428;INTERCÂMBIO
550197439;INTERCÂMBIO
550197450;INTERCÂMBIO
550197461;INTERCÂMBIO
550197472;INTERCÂMBIO
550197483;INTERCÂMBIO
550197494;INTERCÂMBIO
550197505;INTERCÂMBIO
550197516;INTERCÂMBIO
550197527;INTERCÂMBIO
550197538;INTERCÂMBIO
550197549;INTERCÂMBIO
550197560;INTERCÂMBIO
550197571;INTERCÂMBIO
550197582;INTERCÂMBIO
550197593;INTERCÂMBIO
550197604;INTERCÂMBIO
550197615;INTERCÂMBIO
550197626;INTERCÂMBIO
550197637;INTERCÂMBIO
550197648;INTERCÂMBIO
550197659;INTERCÂMBIO
550197670;INTERCÂMBIO
550197681;INTERCÂMBIO
550197692;INTERCÂMBIO
550198143;INTERCÂMBIO
550198154;INTERCÂMBIO
550198165;INTERCÂMBIO
550198176;INTERCÂMBIO
550198187;INTERCÂMBIO
550198198;INTERCÂMBIO
550198209;INTERCÂMBIO
550158928;INTERCÂMBIO
550158983;INTERCÂMBIO
550159005;INTERCÂMBIO
550169268;INTERCÂMBIO
550169488;INTERCÂMBIO
550194249;INTERCÂMBIO
550194260;INTERCÂMBIO
550194271;INTERCÂMBIO
550194293;INTERCÂMBIO
550194304;INTERCÂMBIO
550194315;INTERCÂMBIO
550194326;INTERCÂMBIO
550194337;INTERCÂMBIO
550194348;INTERCÂMBIO
550194359;INTERCÂMBIO
550194370;INTERCÂMBIO
550194381;INTERCÂMBIO
550194392;INTERCÂMBIO
550194403;INTERCÂMBIO
550194414;INTERCÂMBIO
550194425;INTERCÂMBIO
550194436;INTERCÂMBIO
550194447;INTERCÂMBIO
550194458;INTERCÂMBIO
550194469;INTERCÂMBIO
550194480;INTERCÂMBIO
550194491;INTERCÂMBIO
550194502;INTERCÂMBIO
550194513;INTERCÂMBIO
550194524;INTERCÂMBIO
550194535;INTERCÂMBIO
550194546;INTERCÂMBIO
550194557;INTERCÂMBIO
550194568;INTERCÂMBIO
550194579;INTERCÂMBIO
550202103;INTERCÂMBIO
550202114;INTERCÂMBIO
550202125;INTERCÂMBIO
550206888;INTERCÂMBIO
550206899;INTERCÂMBIO
550206910;INTERCÂMBIO
550206921;INTERCÂMBIO
550206932;INTERCÂMBIO
550206943;INTERCÂMBIO
550206954;INTERCÂMBIO
550206965;INTERCÂMBIO
550206976;INTERCÂMBIO
550206987;INTERCÂMBIO
550206998;INTERCÂMBIO
550207009;INTERCÂMBIO
550207020;INTERCÂMBIO
550207031;INTERCÂMBIO
550207042;INTERCÂMBIO
550207053;INTERCÂMBIO
550207064;INTERCÂMBIO
550207075;INTERCÂMBIO
550207086;INTERCÂMBIO
550207097;INTERCÂMBIO
550207108;INTERCÂMBIO
550207119;INTERCÂMBIO
550207130;INTERCÂMBIO
550207141;INTERCÂMBIO
550207152;INTERCÂMBIO
550207163;INTERCÂMBIO
550207174;INTERCÂMBIO
550207185;INTERCÂMBIO
550207196;INTERCÂMBIO
550207207;INTERCÂMBIO
550207218;INTERCÂMBIO
550207229;INTERCÂMBIO
550207240;INTERCÂMBIO
550207251;INTERCÂMBIO
550207262;INTERCÂMBIO
550207273;INTERCÂMBIO
550207284;INTERCÂMBIO
550207295;INTERCÂMBIO
550207306;INTERCÂMBIO
550207317;INTERCÂMBIO
550207328;INTERCÂMBIO
550207339;INTERCÂMBIO
550157311;INTERCÂMBIO
550157322;INTERCÂMBIO
550157333;INTERCÂMBIO
550157344;INTERCÂMBIO
550157355;INTERCÂMBIO
550157366;INTERCÂMBIO
550157377;INTERCÂMBIO
550157388;INTERCÂMBIO
550157399;INTERCÂMBIO
550157410;INTERCÂMBIO
550157421;INTERCÂMBIO
550157432;INTERCÂMBIO
550157443;INTERCÂMBIO
550157454;INTERCÂMBIO
550157465;INTERCÂMBIO
550157476;INTERCÂMBIO
550157487;INTERCÂMBIO
550157498;INTERCÂMBIO
550157509;INTERCÂMBIO
550157520;INTERCÂMBIO
550157531;INTERCÂMBIO
550157542;INTERCÂMBIO
550157553;INTERCÂMBIO
550157564;INTERCÂMBIO
550157575;INTERCÂMBIO
550157586;INTERCÂMBIO
550157597;INTERCÂMBIO
550157608;INTERCÂMBIO
550157619;INTERCÂMBIO
550157630;INTERCÂMBIO
550157641;INTERCÂMBIO
550157652;INTERCÂMBIO
550157663;INTERCÂMBIO
550157674;INTERCÂMBIO
550157685;INTERCÂMBIO
550157696;INTERCÂMBIO
550157707;INTERCÂMBIO
550157718;INTERCÂMBIO
550157729;INTERCÂMBIO
550157740;INTERCÂMBIO
550157751;INTERCÂMBIO
550157762;INTERCÂMBIO
550157773;INTERCÂMBIO
550198220;INTERCÂMBIO
550198231;INTERCÂMBIO
550198242;INTERCÂMBIO
550198253;INTERCÂMBIO
550198264;INTERCÂMBIO
550198275;INTERCÂMBIO
550198286;INTERCÂMBIO
550198297;INTERCÂMBIO
550198308;INTERCÂMBIO
550198319;INTERCÂMBIO
550198330;INTERCÂMBIO
550198341;INTERCÂMBIO
550198352;INTERCÂMBIO
550198363;INTERCÂMBIO
550198374;INTERCÂMBIO
550198385;INTERCÂMBIO
550198396;INTERCÂMBIO
550198407;INTERCÂMBIO
550198418;INTERCÂMBIO
550198429;INTERCÂMBIO
550198440;INTERCÂMBIO
550198451;INTERCÂMBIO
550198462;INTERCÂMBIO
550198473;INTERCÂMBIO
550198484;INTERCÂMBIO
550198495;INTERCÂMBIO
550198506;INTERCÂMBIO
550198517;INTERCÂMBIO
550198528;INTERCÂMBIO
550198539;INTERCÂMBIO
550198550;INTERCÂMBIO
550198561;INTERCÂMBIO
550198572;INTERCÂMBIO
550198583;INTERCÂMBIO
550198594;INTERCÂMBIO
550198605;INTERCÂMBIO
550198616;INTERCÂMBIO
550198627;INTERCÂMBIO
550198638;INTERCÂMBIO
550198649;INTERCÂMBIO
550198660;INTERCÂMBIO
550198671;INTERCÂMBIO
550158642;INTERCÂMBIO
550158653;INTERCÂMBIO
550158664;INTERCÂMBIO
550158675;INTERCÂMBIO
550158686;INTERCÂMBIO
550158697;INTERCÂMBIO
550174504;INTERCÂMBIO
550202136;INTERCÂMBIO
550202147;INTERCÂMBIO
550202158;INTERCÂMBIO
550202169;INTERCÂMBIO
550202180;INTERCÂMBIO
550202191;INTERCÂMBIO
550202202;INTERCÂMBIO
550202213;INTERCÂMBIO
550202224;INTERCÂMBIO
550202235;INTERCÂMBIO
550202246;INTERCÂMBIO
550202257;INTERCÂMBIO
550202268;INTERCÂMBIO
550202279;INTERCÂMBIO
550202290;INTERCÂMBIO
550202301;INTERCÂMBIO
550202312;INTERCÂMBIO
550202323;INTERCÂMBIO
550202334;INTERCÂMBIO
550202345;INTERCÂMBIO
550202356;INTERCÂMBIO
550202367;INTERCÂMBIO
550202378;INTERCÂMBIO
550202389;INTERCÂMBIO
550202400;INTERCÂMBIO
550202411;INTERCÂMBIO
550202422;INTERCÂMBIO
550202433;INTERCÂMBIO
550202444;INTERCÂMBIO
550202455;INTERCÂMBIO
550202466;INTERCÂMBIO
550202477;INTERCÂMBIO
550202488;INTERCÂMBIO
550202499;INTERCÂMBIO
550202510;INTERCÂMBIO
550155947;INTERCÂMBIO
550155958;INTERCÂMBIO
550207350;INTERCÂMBIO
550207361;INTERCÂMBIO
550207372;INTERCÂMBIO
550207383;INTERCÂMBIO
550207394;INTERCÂMBIO
550207405;INTERCÂMBIO
550207416;INTERCÂMBIO
550207427;INTERCÂMBIO
550207438;INTERCÂMBIO
550207449;INTERCÂMBIO
550207460;INTERCÂMBIO
550207471;INTERCÂMBIO
550207482;INTERCÂMBIO
550207493;INTERCÂMBIO
550207504;INTERCÂMBIO
550207515;INTERCÂMBIO
550207526;INTERCÂMBIO
550207537;INTERCÂMBIO
550207548;INTERCÂMBIO
550207559;INTERCÂMBIO
550207570;INTERCÂMBIO
550207581;INTERCÂMBIO
550207592;INTERCÂMBIO
550207603;INTERCÂMBIO
550207614;INTERCÂMBIO
550207625;INTERCÂMBIO
550207636;INTERCÂMBIO
550207647;INTERCÂMBIO
550207658;INTERCÂMBIO
550207669;INTERCÂMBIO
550207680;INTERCÂMBIO
550207691;INTERCÂMBIO
550207702;INTERCÂMBIO
550207713;INTERCÂMBIO
550207724;INTERCÂMBIO
550207735;INTERCÂMBIO
550207746;INTERCÂMBIO
550207757;INTERCÂMBIO
550207768;INTERCÂMBIO
550207779;INTERCÂMBIO
100045;CLINICA-TERAPIAS
550156233;INTERCÂMBIO
550156244;INTERCÂMBIO
550156255;INTERCÂMBIO
550156266;INTERCÂMBIO
550156277;INTERCÂMBIO
550156288;INTERCÂMBIO
550156299;INTERCÂMBIO
550156310;INTERCÂMBIO
550156321;INTERCÂMBIO
550157784;INTERCÂMBIO
550157795;INTERCÂMBIO
550157806;INTERCÂMBIO
550157817;INTERCÂMBIO
550157828;INTERCÂMBIO
550157839;INTERCÂMBIO
550157850;INTERCÂMBIO
550157861;INTERCÂMBIO
550157872;INTERCÂMBIO
550157883;INTERCÂMBIO
550157894;INTERCÂMBIO
550157905;INTERCÂMBIO
550157916;INTERCÂMBIO
550157927;INTERCÂMBIO
550157938;INTERCÂMBIO
550157949;INTERCÂMBIO
550157960;INTERCÂMBIO
550157971;INTERCÂMBIO
550157982;INTERCÂMBIO
550157993;INTERCÂMBIO
550158004;INTERCÂMBIO
550158015;INTERCÂMBIO
550158026;INTERCÂMBIO
550158037;INTERCÂMBIO
550158048;INTERCÂMBIO
550158059;INTERCÂMBIO
550158070;INTERCÂMBIO
550158081;INTERCÂMBIO
550158092;INTERCÂMBIO
550158103;INTERCÂMBIO
550198682;INTERCÂMBIO
550198693;INTERCÂMBIO
550198704;INTERCÂMBIO
550198715;INTERCÂMBIO
550198726;INTERCÂMBIO
550198737;INTERCÂMBIO
550198748;INTERCÂMBIO
550198759;INTERCÂMBIO
550198770;INTERCÂMBIO
550198781;INTERCÂMBIO
550198792;INTERCÂMBIO
550198803;INTERCÂMBIO
550198814;INTERCÂMBIO
550198825;INTERCÂMBIO
550198836;INTERCÂMBIO
550198847;INTERCÂMBIO
550198858;INTERCÂMBIO
550198869;INTERCÂMBIO
550198880;INTERCÂMBIO
550198891;INTERCÂMBIO
550198902;INTERCÂMBIO
550198913;INTERCÂMBIO
550198924;INTERCÂMBIO
550198935;INTERCÂMBIO
550198946;INTERCÂMBIO
550198957;INTERCÂMBIO
550198968;INTERCÂMBIO
550198979;INTERCÂMBIO
550198990;INTERCÂMBIO
550199001;INTERCÂMBIO
550199012;INTERCÂMBIO
550199023;INTERCÂMBIO
550199034;INTERCÂMBIO
550199045;INTERCÂMBIO
550199056;INTERCÂMBIO
550199067;INTERCÂMBIO
550199078;INTERCÂMBIO
550199089;INTERCÂMBIO
550199100;INTERCÂMBIO
550199111;INTERCÂMBIO
550199122;INTERCÂMBIO
550155782;INTERCÂMBIO
550155793;INTERCÂMBIO
550155804;INTERCÂMBIO
550155815;INTERCÂMBIO
550155826;INTERCÂMBIO
550155837;INTERCÂMBIO
550155848;INTERCÂMBIO
56518;CLINICA-TERAPIAS
45221;CLINICAS
550202521;INTERCÂMBIO
550202532;INTERCÂMBIO
550202543;INTERCÂMBIO
550202554;INTERCÂMBIO
550202565;INTERCÂMBIO
550202576;INTERCÂMBIO
550202587;INTERCÂMBIO
550202598;INTERCÂMBIO
550202609;INTERCÂMBIO
550202620;INTERCÂMBIO
550202631;INTERCÂMBIO
550202642;INTERCÂMBIO
550202653;INTERCÂMBIO
550202664;INTERCÂMBIO
550202675;INTERCÂMBIO
550202686;INTERCÂMBIO
550202697;INTERCÂMBIO
550202708;INTERCÂMBIO
550202719;INTERCÂMBIO
550202730;INTERCÂMBIO
550202741;INTERCÂMBIO
550202752;INTERCÂMBIO
550202763;INTERCÂMBIO
550202774;INTERCÂMBIO
550202785;INTERCÂMBIO
550202796;INTERCÂMBIO
550207790;INTERCÂMBIO
550207801;INTERCÂMBIO
550207812;INTERCÂMBIO
550207823;INTERCÂMBIO
550207834;INTERCÂMBIO
550207845;INTERCÂMBIO
550207856;INTERCÂMBIO
550207867;INTERCÂMBIO
550207878;INTERCÂMBIO
550207889;INTERCÂMBIO
550207900;INTERCÂMBIO
550207911;INTERCÂMBIO
550207922;INTERCÂMBIO
550207933;INTERCÂMBIO
550207944;INTERCÂMBIO
550207955;INTERCÂMBIO
550207966;INTERCÂMBIO
550207977;INTERCÂMBIO
550207988;INTERCÂMBIO
550207999;INTERCÂMBIO
550208010;INTERCÂMBIO
550208021;INTERCÂMBIO
550208032;INTERCÂMBIO
550208043;INTERCÂMBIO
550208054;INTERCÂMBIO
550208065;INTERCÂMBIO
550208076;INTERCÂMBIO
550208087;INTERCÂMBIO
550208098;INTERCÂMBIO
550208109;INTERCÂMBIO
550208120;INTERCÂMBIO
550208131;INTERCÂMBIO
550208142;INTERCÂMBIO
550208153;INTERCÂMBIO
550208164;INTERCÂMBIO
550208175;INTERCÂMBIO
550208186;INTERCÂMBIO
550208197;INTERCÂMBIO
550208208;INTERCÂMBIO
550208219;INTERCÂMBIO
550208230;INTERCÂMBIO
550208241;INTERCÂMBIO
550208252;INTERCÂMBIO
550208263;INTERCÂMBIO
550208274;INTERCÂMBIO
100001;NÃO-COOPERADOS
550155727;INTERCÂMBIO
550155738;INTERCÂMBIO
550155749;INTERCÂMBIO
550155760;INTERCÂMBIO
550158114;INTERCÂMBIO
550158125;INTERCÂMBIO
550158136;INTERCÂMBIO
550158147;INTERCÂMBIO
550158158;INTERCÂMBIO
550158169;INTERCÂMBIO
550158180;INTERCÂMBIO
550158191;INTERCÂMBIO
550158202;INTERCÂMBIO
550158213;INTERCÂMBIO
550158224;INTERCÂMBIO
550158235;INTERCÂMBIO
550158246;INTERCÂMBIO
550158257;INTERCÂMBIO
550158268;INTERCÂMBIO
550158279;INTERCÂMBIO
550158290;INTERCÂMBIO
550158301;INTERCÂMBIO
550158312;INTERCÂMBIO
550158323;INTERCÂMBIO
550158334;INTERCÂMBIO
550158345;INTERCÂMBIO
550158356;INTERCÂMBIO
550158367;INTERCÂMBIO
550158378;INTERCÂMBIO
550158389;INTERCÂMBIO
550158400;INTERCÂMBIO
550158411;INTERCÂMBIO
550158422;INTERCÂMBIO
550158433;INTERCÂMBIO
550158444;INTERCÂMBIO
550158455;INTERCÂMBIO
550158466;INTERCÂMBIO
550158477;INTERCÂMBIO
550158488;INTERCÂMBIO
550166881;INTERCÂMBIO
550166892;INTERCÂMBIO
550166903;INTERCÂMBIO
550166914;INTERCÂMBIO
550166925;INTERCÂMBIO
550166936;INTERCÂMBIO
550166947;INTERCÂMBIO
550166958;INTERCÂMBIO
550166969;INTERCÂMBIO
550166980;INTERCÂMBIO
550166991;INTERCÂMBIO
550167002;INTERCÂMBIO
550167013;INTERCÂMBIO
550167024;INTERCÂMBIO
550167057;INTERCÂMBIO
550167068;INTERCÂMBIO
550167079;INTERCÂMBIO
550167090;INTERCÂMBIO
550167101;INTERCÂMBIO
550167112;INTERCÂMBIO
550167123;INTERCÂMBIO
550167134;INTERCÂMBIO
550167145;INTERCÂMBIO
550167156;INTERCÂMBIO
550167167;INTERCÂMBIO
550167178;INTERCÂMBIO
550167189;INTERCÂMBIO
550167200;INTERCÂMBIO
550167211;INTERCÂMBIO
550167222;INTERCÂMBIO
550167233;INTERCÂMBIO
550167244;INTERCÂMBIO
550167255;INTERCÂMBIO
550167266;INTERCÂMBIO
550167277;INTERCÂMBIO
550167288;INTERCÂMBIO
550167299;INTERCÂMBIO
550167310;INTERCÂMBIO
550167321;INTERCÂMBIO
550167332;INTERCÂMBIO
550167343;INTERCÂMBIO
550167354;INTERCÂMBIO
550156332;INTERCÂMBIO
550156343;INTERCÂMBIO
550159335;INTERCÂMBIO
550159346;INTERCÂMBIO
550159357;INTERCÂMBIO
550166254;INTERCÂMBIO
550166265;INTERCÂMBIO
550166276;INTERCÂMBIO
550166287;INTERCÂMBIO
550166298;INTERCÂMBIO
550166309;INTERCÂMBIO
550166320;INTERCÂMBIO
550166331;INTERCÂMBIO
550166705;INTERCÂMBIO
550166716;INTERCÂMBIO
550166727;INTERCÂMBIO
550171930;INTERCÂMBIO
550171941;INTERCÂMBIO
550171952;INTERCÂMBIO
550172139;INTERCÂMBIO
550172150;INTERCÂMBIO
550202807;INTERCÂMBIO
550202818;INTERCÂMBIO
550202829;INTERCÂMBIO
550202840;INTERCÂMBIO
550202851;INTERCÂMBIO
550202862;INTERCÂMBIO
550202873;INTERCÂMBIO
550202884;INTERCÂMBIO
550202895;INTERCÂMBIO
550202906;INTERCÂMBIO
550202917;INTERCÂMBIO
550202928;INTERCÂMBIO
550202939;INTERCÂMBIO
550202950;INTERCÂMBIO
550202961;INTERCÂMBIO
550202972;INTERCÂMBIO
550202983;INTERCÂMBIO
550202994;INTERCÂMBIO
550203005;INTERCÂMBIO
550203016;INTERCÂMBIO
550203027;INTERCÂMBIO
550208285;INTERCÂMBIO
550208296;INTERCÂMBIO
550208307;INTERCÂMBIO
550208318;INTERCÂMBIO
550208329;INTERCÂMBIO
550208340;INTERCÂMBIO
550208351;INTERCÂMBIO
550208362;INTERCÂMBIO
550208373;INTERCÂMBIO
550208384;INTERCÂMBIO
550208395;INTERCÂMBIO
550208406;INTERCÂMBIO
550208417;INTERCÂMBIO
550208428;INTERCÂMBIO
550208439;INTERCÂMBIO
550208450;INTERCÂMBIO
550208461;INTERCÂMBIO
550208472;INTERCÂMBIO
550208483;INTERCÂMBIO
550208494;INTERCÂMBIO
550208505;INTERCÂMBIO
550208516;INTERCÂMBIO
550208527;INTERCÂMBIO
550208538;INTERCÂMBIO
550208549;INTERCÂMBIO
550208560;INTERCÂMBIO
550208571;INTERCÂMBIO
550208582;INTERCÂMBIO
550208593;INTERCÂMBIO
550208604;INTERCÂMBIO
550208615;INTERCÂMBIO
550208626;INTERCÂMBIO
550208637;INTERCÂMBIO
550208648;INTERCÂMBIO
550208659;INTERCÂMBIO
550208670;INTERCÂMBIO
550208681;INTERCÂMBIO
550208692;INTERCÂMBIO
550208703;INTERCÂMBIO
550208714;INTERCÂMBIO
550208725;INTERCÂMBIO
550208736;INTERCÂMBIO
550158499;INTERCÂMBIO
550158510;INTERCÂMBIO
550158521;INTERCÂMBIO
550158532;INTERCÂMBIO
550158543;INTERCÂMBIO
550158554;INTERCÂMBIO
550158565;INTERCÂMBIO
550158576;INTERCÂMBIO
74679;COOPERADO
550158763;INTERCÂMBIO
550158774;INTERCÂMBIO
550158785;INTERCÂMBIO
550159071;INTERCÂMBIO
550159082;INTERCÂMBIO
550159093;INTERCÂMBIO
550159115;INTERCÂMBIO
550159126;INTERCÂMBIO
550159434;INTERCÂMBIO
550159445;INTERCÂMBIO
550159456;INTERCÂMBIO
550159467;INTERCÂMBIO
550159478;INTERCÂMBIO
550160215;INTERCÂMBIO
550160226;INTERCÂMBIO
550160237;INTERCÂMBIO
550160248;INTERCÂMBIO
550160259;INTERCÂMBIO
550160270;INTERCÂMBIO
550160281;INTERCÂMBIO
550160292;INTERCÂMBIO
550160303;INTERCÂMBIO
550160314;INTERCÂMBIO
550160325;INTERCÂMBIO
550160336;INTERCÂMBIO
550160347;INTERCÂMBIO
550160358;INTERCÂMBIO
550160369;INTERCÂMBIO
550160380;INTERCÂMBIO
550160391;INTERCÂMBIO
550167365;INTERCÂMBIO
550167376;INTERCÂMBIO
550167387;INTERCÂMBIO
550167398;INTERCÂMBIO
550167409;INTERCÂMBIO
550199133;INTERCÂMBIO
550199144;INTERCÂMBIO
550199155;INTERCÂMBIO
550199166;INTERCÂMBIO
550199177;INTERCÂMBIO
550199188;INTERCÂMBIO
550199199;INTERCÂMBIO
550199210;INTERCÂMBIO
550199221;INTERCÂMBIO
550199232;INTERCÂMBIO
550199243;INTERCÂMBIO
550199254;INTERCÂMBIO
550199265;INTERCÂMBIO
550199276;INTERCÂMBIO
550199287;INTERCÂMBIO
550199298;INTERCÂMBIO
550199309;INTERCÂMBIO
550199320;INTERCÂMBIO
550199331;INTERCÂMBIO
550199342;INTERCÂMBIO
550199353;INTERCÂMBIO
550199364;INTERCÂMBIO
550199375;INTERCÂMBIO
550199386;INTERCÂMBIO
550199397;INTERCÂMBIO
550199408;INTERCÂMBIO
550199419;INTERCÂMBIO
550199430;INTERCÂMBIO
550199441;INTERCÂMBIO
550199452;INTERCÂMBIO
550199463;INTERCÂMBIO
550199474;INTERCÂMBIO
550199485;INTERCÂMBIO
550199496;INTERCÂMBIO
550199507;INTERCÂMBIO
550199518;INTERCÂMBIO
550199529;INTERCÂMBIO
100177;NÃO-COOPERADOS
550166760;INTERCÂMBIO
550166771;INTERCÂMBIO
550169411;INTERCÂMBIO
550169422;INTERCÂMBIO
550169433;INTERCÂMBIO
550203038;INTERCÂMBIO
550203049;INTERCÂMBIO
550203060;INTERCÂMBIO
550203071;INTERCÂMBIO
550203082;INTERCÂMBIO
550203093;INTERCÂMBIO
550203104;INTERCÂMBIO
550203115;INTERCÂMBIO
550203126;INTERCÂMBIO
550203137;INTERCÂMBIO
550203148;INTERCÂMBIO
550203159;INTERCÂMBIO
550203170;INTERCÂMBIO
550203181;INTERCÂMBIO
550203192;INTERCÂMBIO
550203203;INTERCÂMBIO
550203214;INTERCÂMBIO
550203225;INTERCÂMBIO
550203236;INTERCÂMBIO
550203247;INTERCÂMBIO
550203258;INTERCÂMBIO
550203269;INTERCÂMBIO
550203280;INTERCÂMBIO
550203291;INTERCÂMBIO
550203302;INTERCÂMBIO
550203313;INTERCÂMBIO
550203324;INTERCÂMBIO
550203335;INTERCÂMBIO
550203346;INTERCÂMBIO
550203357;INTERCÂMBIO
550203368;INTERCÂMBIO
550203379;INTERCÂMBIO
550203390;INTERCÂMBIO
550203401;INTERCÂMBIO
550208747;INTERCÂMBIO
550208758;INTERCÂMBIO
550208769;INTERCÂMBIO
550208780;INTERCÂMBIO
550208791;INTERCÂMBIO
550208802;INTERCÂMBIO
550208813;INTERCÂMBIO
550208824;INTERCÂMBIO
550208835;INTERCÂMBIO
550208846;INTERCÂMBIO
550208857;INTERCÂMBIO
550208868;INTERCÂMBIO
550208879;INTERCÂMBIO
550208890;INTERCÂMBIO
550208901;INTERCÂMBIO
550208912;INTERCÂMBIO
550208923;INTERCÂMBIO
550208934;INTERCÂMBIO
550208945;INTERCÂMBIO
550208956;INTERCÂMBIO
550208967;INTERCÂMBIO
550208978;INTERCÂMBIO
550208989;INTERCÂMBIO
550209000;INTERCÂMBIO
550209011;INTERCÂMBIO
550209022;INTERCÂMBIO
550209033;INTERCÂMBIO
550209044;INTERCÂMBIO
550209055;INTERCÂMBIO
550209066;INTERCÂMBIO
550209077;INTERCÂMBIO
550209088;INTERCÂMBIO
550209099;INTERCÂMBIO
550209110;INTERCÂMBIO
550209121;INTERCÂMBIO
550209132;INTERCÂMBIO
550209143;INTERCÂMBIO
550209154;INTERCÂMBIO
550209165;INTERCÂMBIO
550159720;INTERCÂMBIO
550159731;INTERCÂMBIO
550159742;INTERCÂMBIO
550159753;INTERCÂMBIO
550159764;INTERCÂMBIO
550159775;INTERCÂMBIO
550160402;INTERCÂMBIO
550160413;INTERCÂMBIO
550160424;INTERCÂMBIO
